_DataType,UID,PayFrom,Account.UID,Account.Name,Account.DisplayID,Account.URI,Supplier.UID,Supplier.Name,Supplier.DisplayID,Supplier.URI,PayeeAddress,StatementParticulars,StatementCode,StatementReference,PaymentNumber,Date,AmountPaid,AmountPaidForeign,Memo,DeliveryStatus,ForeignCurrency,CurrencyExchangeRate,URI,RowVersion,Line.RowID,Line.Type,Line.Purchase.UID,Line.Purchase.Number,Line.Purchase.URI,Line.AmountApplied,Line.AmountAppliedForeign,Line.GainOrLossAmount,Line.RowVersion
bill_payments,ce285b50-55dd-41f5-8115-b85d7a2e2368,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,f508de5f-97fb-4a10-b65a-8e7ff4c0c4f9,Whatatutu Investments Ltd,SUO000238,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/f508de5f-97fb-4a10-b65a-8e7ff4c0c4f9,,,,,1171,2024-12-23T00:00:00,51.84,,Payment; Rent 50 Northway FROM Whatatutu Investment,Print,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/ce285b50-55dd-41f5-8115-b85d7a2e2368,5918862407341441024,4169,Bill,7ce46f06-cd1f-4027-a01d-f79b3ef4e2ea,00000657,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/7ce46f06-cd1f-4027-a01d-f79b3ef4e2ea,51.84,,,6062977595417296896
bill_payments,ce55278b-0a73-4641-bfb4-7c62d0d0c075,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,f508de5f-97fb-4a10-b65a-8e7ff4c0c4f9,Whatatutu Investments Ltd,SUO000238,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/f508de5f-97fb-4a10-b65a-8e7ff4c0c4f9,,,,,1395,2025-03-24T00:00:00,51.84,,Payment; Rent 50 Northway FROM Whatatutu Investment,Print,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/ce55278b-0a73-4641-bfb4-7c62d0d0c075,-5347455010479276032,4900,Bill,2ba247ae-5a14-4069-a7bf-340fd074492b,00000789,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/2ba247ae-5a14-4069-a7bf-340fd074492b,51.84,,,-5203339822403420160
bill_payments,c23a67f4-7899-4ddc-8e6e-51ffd597ea7a,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,8c454588-0809-41d6-85f2-f26ee8bc4352,Millenium Technology,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/8c454588-0809-41d6-85f2-f26ee8bc4352,,,,,706,2024-06-27T00:00:00,52.6,,Payment for 00000323,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/c23a67f4-7899-4ddc-8e6e-51ffd597ea7a,-3368406648249909248,2661,Bill,49055f84-d4a7-4452-a55f-5318bb933f74,00000323,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/49055f84-d4a7-4452-a55f-5318bb933f74,52.6,,,-3224291460174053376
bill_payments,18ed7839-2d3d-49a6-9817-a7aad7a7c68a,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,cfed01fb-05dd-44fa-9b0c-ffb946633dd1,Elgas NZ Ltd,SUO000181,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/cfed01fb-05dd-44fa-9b0c-ffb946633dd1,,,,,2313,2026-01-23T00:00:00,52.69,,Payment; TPS Ltd 993265791 16651538 FROM Elgas Ltd,Print,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/18ed7839-2d3d-49a6-9817-a7aad7a7c68a,7450090678693920768,8350,Bill,03ebc336-518c-4087-8cda-e8a41dcb2340,00001336,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/03ebc336-518c-4087-8cda-e8a41dcb2340,52.69,,,7594205866769776640
bill_payments,efcf375c-7c24-4175-a5b8-a63a311542cf,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,cfed01fb-05dd-44fa-9b0c-ffb946633dd1,Elgas NZ Ltd,SUO000181,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/cfed01fb-05dd-44fa-9b0c-ffb946633dd1,,,,,2484,2026-03-23T00:00:00,52.69,,Payment; TPS Ltd 993265791 16651538 FROM Elgas Ltd,Print,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/efcf375c-7c24-4175-a5b8-a63a311542cf,-8780599803861008384,9033,Bill,fc020bd6-17b2-4472-ac28-5428dc3451b5,00001490,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/fc020bd6-17b2-4472-ac28-5428dc3451b5,52.69,,,-8636484615785152512
bill_payments,002477ac-9a53-4db5-91d8-ad9758417785,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,d9e19a3c-3e34-4a69-a150-3b19a48c73bb,Bunnings Limited,SUO000112,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/d9e19a3c-3e34-4a69-a150-3b19a48c73bb,,,,,1036,2024-10-22T00:00:00,52.76,,Payment for 00000524,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/002477ac-9a53-4db5-91d8-ad9758417785,198445356139151360,3661,Bill,7f2cf4e7-8c44-4d98-a7fc-8c190da67869,00000524,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/7f2cf4e7-8c44-4d98-a7fc-8c190da67869,52.76,,,342560544215007232
bill_payments,a5870511-2845-42d9-b718-62595ce2614c,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,d9e19a3c-3e34-4a69-a150-3b19a48c73bb,Bunnings Limited,SUO000112,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/d9e19a3c-3e34-4a69-a150-3b19a48c73bb,,,,,1038,2024-10-22T00:00:00,52.76,,Payment for 00000525,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/a5870511-2845-42d9-b718-62595ce2614c,3657209869959692288,3663,Bill,8203a4a7-2f1c-44b3-bb45-6e3d688353e4,00000525,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/8203a4a7-2f1c-44b3-bb45-6e3d688353e4,52.76,,,3801325058035548160
bill_payments,77335b07-7de8-4cc3-9beb-36de700e57a1,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,24a8a0e7-5b61-4cd6-9032-fd8c1d98fe44,TG Branding,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/24a8a0e7-5b61-4cd6-9032-fd8c1d98fe44,,,,,1085,2024-11-21T00:00:00,53.48,,Payment; FROM TG Branding,Print,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/77335b07-7de8-4cc3-9beb-36de700e57a1,-7645136344879988736,3861,Bill,37ed8d5c-9833-44f0-abec-ff02e43287ae,00000578,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/37ed8d5c-9833-44f0-abec-ff02e43287ae,53.48,,,-7501021156804132864
bill_payments,cfab0ea4-4f58-40ce-9e85-908a12424e10,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,d9e19a3c-3e34-4a69-a150-3b19a48c73bb,Bunnings Limited,SUO000112,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/d9e19a3c-3e34-4a69-a150-3b19a48c73bb,,,,,1112,2024-11-21T00:00:00,53.89,,Payment for 00000593,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/cfab0ea4-4f58-40ce-9e85-908a12424e10,8716722576333733888,3943,Bill,fcbc2c5e-0649-45d4-8273-03ab35483417,00000593,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/fcbc2c5e-0649-45d4-8273-03ab35483417,53.89,,,8860837764409589760
bill_payments,8fee72fa-038b-45d4-9307-8cc63f4dd2e7,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,6b731255-3c33-48e4-b932-72556b4c16e3,Mitre 10 MEGA Hamilton,SUO000170,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/6b731255-3c33-48e4-b932-72556b4c16e3,,,,,190,2023-09-27T00:00:00,54.02,,Payment for 00000099,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/8fee72fa-038b-45d4-9307-8cc63f4dd2e7,5873820913509597184,924,Bill,da5f881b-4d4b-482d-84e1-d3e6c68ed73e,00000099,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/da5f881b-4d4b-482d-84e1-d3e6c68ed73e,54.02,,,6017936101585453056
bill_payments,13301fda-53d5-479d-936b-fed12e9316a7,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,6c7c7aa9-48e3-4b97-941e-3b51a745e353,Office Products Depot,SUO000179,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/6c7c7aa9-48e3-4b97-941e-3b51a745e353,,,,,1028,2024-10-22T00:00:00,54.06,,Payment for 00000541,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/13301fda-53d5-479d-936b-fed12e9316a7,1783430949996855296,3653,Bill,a3c1bae3-a904-484c-8e12-b428d84bc8e9,00000541,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/a3c1bae3-a904-484c-8e12-b428d84bc8e9,54.06,,,1927546138072711168
bill_payments,77cece72-ce77-4c11-a28c-a04e25ddf63c,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,66635c53-d462-46f5-a8f7-cb97c1a066b3,Vulcan Stainless,SUO000234,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/66635c53-d462-46f5-a8f7-cb97c1a066b3,,,,,185,2023-09-27T00:00:00,54.14,,Payment for 00000110,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/77cece72-ce77-4c11-a28c-a04e25ddf63c,-3926293350625312768,919,Bill,623bdb34-389b-4e7b-8b03-1e3a6d907b0f,00000110,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/623bdb34-389b-4e7b-8b03-1e3a6d907b0f,54.14,,,-3782178162549456896
bill_payments,3bfe8e44-f055-4e33-a8f3-d0dd436eee2d,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,f508de5f-97fb-4a10-b65a-8e7ff4c0c4f9,Whatatutu Investments Ltd,SUO000238,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/f508de5f-97fb-4a10-b65a-8e7ff4c0c4f9,,,,,2207,2025-12-19T00:00:00,54.4,,Payment; Rent 50 Northway FROM Whatatutu Investment,Print,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/3bfe8e44-f055-4e33-a8f3-d0dd436eee2d,-6332613030920060928,7979,Bill,f59c55e0-cc9a-4602-a773-56e9ec1143ce,00001318,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/f59c55e0-cc9a-4602-a773-56e9ec1143ce,54.4,,,-6188497842844205056
bill_payments,b3499195-63e9-417b-88e1-5d074d2363d6,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,f508de5f-97fb-4a10-b65a-8e7ff4c0c4f9,Whatatutu Investments Ltd,SUO000238,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/f508de5f-97fb-4a10-b65a-8e7ff4c0c4f9,,,,,2398,2026-02-23T00:00:00,54.4,,Payment; Rent 50 Northway FROM Whatatutu Investment,Print,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/b3499195-63e9-417b-88e1-5d074d2363d6,638396242296045568,8647,Bill,5a3cee48-becb-4bc7-a481-d21cb34842af,00001412,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/5a3cee48-becb-4bc7-a481-d21cb34842af,54.4,,,782511430371901440
bill_payments,30c7a1d9-d489-42b0-9890-14d2384bde9f,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,d9e19a3c-3e34-4a69-a150-3b19a48c73bb,Bunnings Limited,SUO000112,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/d9e19a3c-3e34-4a69-a150-3b19a48c73bb,,,,,1351,2025-02-21T00:00:00,54.9,,Payment for 00000722,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/30c7a1d9-d489-42b0-9890-14d2384bde9f,7322578116197482496,4791,Bill,b2e0ca85-ce1c-48eb-892f-b19b8d9257e0,00000722,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/b2e0ca85-ce1c-48eb-892f-b19b8d9257e0,54.9,,,7466693304273338368
bill_payments,9aca89af-c666-4af7-858e-ab6ec25dbbbe,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,cea99b12-94d3-4ee2-ab3d-379eb6bb95af,Warehouse Stationery,SUO000237,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/cea99b12-94d3-4ee2-ab3d-379eb6bb95af,,,,,999,2024-10-22T00:00:00,55.0,,Payment; Warehouse St B000223485 FROM Warehouse Stationery,Print,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/9aca89af-c666-4af7-858e-ab6ec25dbbbe,-3996376221779755008,3595,Bill,d1e21fc0-21f5-41da-93c5-d75927503af7,00000540,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/d1e21fc0-21f5-41da-93c5-d75927503af7,55.0,,,-3852261033703899136
bill_payments,e4d7066f-a942-4a0a-8625-3870be41f0d3,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,f508de5f-97fb-4a10-b65a-8e7ff4c0c4f9,Whatatutu Investments Ltd,SUO000238,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/f508de5f-97fb-4a10-b65a-8e7ff4c0c4f9,,,,,919,2024-09-23T00:00:00,55.06,,Payment; Rent 2560 50 Northway FROM Whatatutu Investment,Print,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/e4d7066f-a942-4a0a-8625-3870be41f0d3,6416227591677542400,3326,Bill,441a43d7-6180-482f-a10d-17bf876774b9,00000511,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/441a43d7-6180-482f-a10d-17bf876774b9,55.06,,,6560342779753398272
bill_payments,9fc92761-1206-4f3f-8c89-e39f41834e8d,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,15e5dcf7-d21b-4904-8c98-c8fc121896c8,Barraclough & Associates,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/15e5dcf7-d21b-4904-8c98-c8fc121896c8,,,,,2088,2025-10-21T00:00:00,56.58,,Payment for 00001181,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/9fc92761-1206-4f3f-8c89-e39f41834e8d,908611120426647552,7406,Bill,86cd66eb-5329-456a-9185-61932df6c4f0,00001181,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/86cd66eb-5329-456a-9185-61932df6c4f0,56.58,,,1052726308502503424
bill_payments,4c5ba3bc-a3a5-4713-a525-0ad0fc39dd38,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,6c7c7aa9-48e3-4b97-941e-3b51a745e353,Office Products Depot,SUO000179,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/6c7c7aa9-48e3-4b97-941e-3b51a745e353,,,,,2275,2025-12-19T00:00:00,56.58,,Payment for 00001317,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/4c5ba3bc-a3a5-4713-a525-0ad0fc39dd38,-5171528751988604928,8177,Bill,81c9f0ff-4e92-40fb-99dc-123df638d274,00001317,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/81c9f0ff-4e92-40fb-99dc-123df638d274,56.58,,,-5027413563912749056
bill_payments,9e6ec1bf-edbf-4d43-ae19-a812d54b249b,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,d9e19a3c-3e34-4a69-a150-3b19a48c73bb,Bunnings Limited,SUO000112,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/d9e19a3c-3e34-4a69-a150-3b19a48c73bb,,,,,1353,2025-02-21T00:00:00,56.63,,Payment for 00000756,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/9e6ec1bf-edbf-4d43-ae19-a812d54b249b,-7665401443691528192,4793,Bill,f3ce8e9a-5e86-49b8-aca1-bf132c318cc8,00000756,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/f3ce8e9a-5e86-49b8-aca1-bf132c318cc8,56.63,,,-7521286255615672320
bill_payments,059d4787-7af6-48dd-a34b-5bcc701cfb40,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,bf59bfe1-a0bb-44aa-802b-709bacb8669d,PTA Ltd,SUO000192,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/bf59bfe1-a0bb-44aa-802b-709bacb8669d,,,,,856,2024-08-30T00:00:00,56.87,,Payment for 00000453,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/059d4787-7af6-48dd-a34b-5bcc701cfb40,7985449487327821824,3125,Bill,42c5a198-cdf8-468c-9f12-5f8cab5c228c,00000453,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/42c5a198-cdf8-468c-9f12-5f8cab5c228c,56.87,,,8129564675403677696
bill_payments,279f8eee-cb40-4eb1-9543-26004664af95,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,24a8a0e7-5b61-4cd6-9032-fd8c1d98fe44,TG Branding,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/24a8a0e7-5b61-4cd6-9032-fd8c1d98fe44,,,,,2343,2026-01-23T00:00:00,57.04,,Payment for 00001344,Nothing,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/279f8eee-cb40-4eb1-9543-26004664af95,-8759771755096047616,8421,Bill,88e2d573-2cbe-4d70-b732-b64413a6dcd5,00001344,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/88e2d573-2cbe-4d70-b732-b64413a6dcd5,57.04,,,-8615656567020191744
bill_payments,ceb8811e-6b6b-4bfe-9b81-d3f1e7789851,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,9081f014-6190-4525-bf51-af12c6af69db,Steel &Tube,SUO000213,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/9081f014-6190-4525-bf51-af12c6af69db,,,,,1588,2025-05-29T00:00:00,57.43,,Payment; FROM Steel & Tube Hold,Print,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/SupplierPayment/ceb8811e-6b6b-4bfe-9b81-d3f1e7789851,6089155867763015680,5533,Bill,d2fa5471-5368-417f-8da1-4377883b7dbb,00000936,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Item/d2fa5471-5368-417f-8da1-4377883b7dbb,57.43,,,6233271055838871552
