_DataType,UID,Number,Date,SupplierInvoiceNumber,Supplier.UID,Supplier.Name,Supplier.DisplayID,Supplier.URI,ShipToAddress,Terms.PaymentIsDue,Terms.DiscountDate,Terms.BalanceDueDate,Terms.DiscountForEarlyPayment,Terms.MonthlyChargeForLatePayment,Terms.DiscountExpiryDate,Terms.Discount,Terms.DiscountForeign,Terms.DueDate,IsTaxInclusive,IsReportable,Subtotal,SubtotalForeign,Freight,FreightForeign,FreightTaxCode.UID,FreightTaxCode.Code,FreightTaxCode.URI,TotalTax,TotalTaxForeign,TotalAmount,TotalAmountForeign,Category,Comment,ShippingMethod,PromisedDate,JournalMemo,BillDeliveryStatus,AppliedToDate,AppliedToDateForeign,BalanceDueAmount,BalanceDueAmountForeign,Status,LastPaymentDate,Order,ForeignCurrency,CurrencyExchangeRate,URI,RowVersion,Line.RowID,Line.Type,Line.Description,Line.UnitOfMeasure,Line.UnitCount,Line.UnitPrice,Line.UnitPriceForeign,Line.DiscountPercent,Line.Total,Line.TotalForeign,Line.Account.UID,Line.Account.Name,Line.Account.DisplayID,Line.Account.URI,Line.Job,Line.TaxCode.UID,Line.TaxCode.Code,Line.TaxCode.URI,Line.RowVersion
bills,76d21a3b-a6d5-4005-ac8a-730f49bb3e2a,00001192,2025-09-30T00:00:00,160514142509,b9e45f7d-ded9-4a20-b0a3-140586fa6241,JJ Richards,SUO000161,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/b9e45f7d-ded9-4a20-b0a3-140586fa6241,Manukau,NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-10-01T00:00:00,0.0,,2025-10-20T00:00:00,True,,253.0,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.0,,253.0,,,,,,Purchase; JJ Richards,PrintAndEmail,253.0,,0.0,,Closed,2025-10-21T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/76d21a3b-a6d5-4005-ac8a-730f49bb3e2a,-5017563039239503872,6934,Transaction,,,,,,,253.0,,d496b26b-939c-41eb-8f3f-73b85ef185b9,General Expenses                         ,335,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/d496b26b-939c-41eb-8f3f-73b85ef185b9,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-6182306492868198400
bills,cf1d5aa7-1ee3-43a3-99e2-aad30b353c71,00000695,2024-12-23T00:00:00,11799567,3567076e-e8c1-4966-9c39-4014867e904b,Pulse Energy Alliance LP,SUO000193,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/3567076e-e8c1-4966-9c39-4014867e904b,7940,InAGivenNumberOfDays,1,20,0.0,0.0,2024-12-24T00:00:00,0.0,,2025-01-12T00:00:00,True,,253.1,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.01,,253.1,,,,,,Purchase; Pulse Energy Alliance LP,PrintAndEmail,253.1,,0.0,,Closed,2025-01-08T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/cf1d5aa7-1ee3-43a3-99e2-aad30b353c71,6574980578053980160,4316,Transaction,,,,,,,253.1,,84ce4797-dfed-40e7-ac43-7f6260ec5723,Electricity & Gas,325,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/84ce4797-dfed-40e7-ac43-7f6260ec5723,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,1097759006241325056
bills,c8467f72-5ba3-4ca8-b7c6-bbdb945bfb59,00000500,2024-08-22T00:00:00,B-452570,6b731255-3c33-48e4-b932-72556b4c16e3,Mitre 10 MEGA Hamilton,SUO000170,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/6b731255-3c33-48e4-b932-72556b4c16e3,,NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-09-01T00:00:00,0.0,,2024-09-20T00:00:00,True,,254.33,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.17,,254.33,,,,,,Purchase; Mitre 10 MEGA Hamilton,PrintAndEmail,254.33,,0.0,,Closed,2024-09-23T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/c8467f72-5ba3-4ca8-b7c6-bbdb945bfb59,6289845327134457856,3274,Transaction,,,,,,,254.33,,53c4b42e-2f8f-468e-8373-6b5b106bd1a1,Purchases                                ,210,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/53c4b42e-2f8f-468e-8373-6b5b106bd1a1,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,3964017594574307328
bills,8e0c8bb8-8d08-4a45-8e55-cde57ee77623,00000074,2023-07-26T00:00:00,B-252262,6b731255-3c33-48e4-b932-72556b4c16e3,Mitre 10 MEGA Hamilton,SUO000170,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/6b731255-3c33-48e4-b932-72556b4c16e3,,NumberOfDaysAfterEOM,1,20,0.0,0.0,2023-08-01T00:00:00,0.0,,2023-08-20T00:00:00,True,,255.02,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.26,,255.02,,,,,,Purchase; Mitre 10 MEGA Hamilton,PrintAndEmail,255.02,,0.0,,Closed,2023-08-24T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/8e0c8bb8-8d08-4a45-8e55-cde57ee77623,-8118018703800401920,578,Transaction,,,,,,,255.02,,0d343e54-26b7-4d45-ad7d-acf2d39fd569,Materials                            ,211,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/0d343e54-26b7-4d45-ad7d-acf2d39fd569,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-4746792907736875008
bills,e193b505-bd6f-4715-99d4-23b2eaab8e54,00000864,2025-04-02T00:00:00,00050076,bf59bfe1-a0bb-44aa-802b-709bacb8669d,PTA Ltd,SUO000192,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/bf59bfe1-a0bb-44aa-802b-709bacb8669d,2163,NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-05-01T00:00:00,0.0,,2025-05-20T00:00:00,True,,255.24,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.29,,255.24,,,,,,Purchase; PTA Ltd,PrintAndEmail,255.24,,0.0,,Closed,2025-05-29T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/e193b505-bd6f-4715-99d4-23b2eaab8e54,-180136288513425408,5182,Transaction,,,,,,,255.24,,576b5e9a-b434-4009-834e-ca51caa100e7,Tool Replacements,463,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/576b5e9a-b434-4009-834e-ca51caa100e7,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,3898154649047269376
bills,43a412ff-6ecf-428a-941d-b2b067b24720,00001379,2026-01-21T00:00:00,02-0108-0333798-029,3567076e-e8c1-4966-9c39-4014867e904b,Pulse Energy Alliance LP,SUO000193,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/3567076e-e8c1-4966-9c39-4014867e904b,7940,NumberOfDaysAfterEOM,1,20,0.0,0.0,2026-02-01T00:00:00,0.0,,2026-02-20T00:00:00,True,,255.27,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.3,,255.27,,,,,,Purchase; Pulse Energy Alliance LP,PrintAndEmail,255.27,,0.0,,Closed,2026-02-11T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/43a412ff-6ecf-428a-941d-b2b067b24720,6179231158845308928,8480,Transaction,,,,,,,255.27,,84ce4797-dfed-40e7-ac43-7f6260ec5723,Electricity & Gas,325,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/84ce4797-dfed-40e7-ac43-7f6260ec5723,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-6739907322220380160
bills,3e88673a-283b-42f7-81ba-a069aabccffe,00000865,2025-04-04T00:00:00,00050163,bf59bfe1-a0bb-44aa-802b-709bacb8669d,PTA Ltd,SUO000192,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/bf59bfe1-a0bb-44aa-802b-709bacb8669d,2163,NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-05-01T00:00:00,0.0,,2025-05-20T00:00:00,True,,255.88,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.38,,255.88,,,,,,Purchase; PTA Ltd,PrintAndEmail,255.88,,0.0,,Closed,2025-05-29T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/3e88673a-283b-42f7-81ba-a069aabccffe,1549527443373555712,5184,Transaction,,,,,,,255.88,,0d343e54-26b7-4d45-ad7d-acf2d39fd569,Materials                            ,211,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/0d343e54-26b7-4d45-ad7d-acf2d39fd569,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,9158359013816008704
bills,63edd2fe-3ad4-46fd-80e3-5f91a499144c,00001276,2025-11-30T00:00:00,188685771,264542e3-5bc4-4a11-959f-2db4a1f88d85,2 Degrees,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/264542e3-5bc4-4a11-959f-2db4a1f88d85,,NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-12-01T00:00:00,0.0,,2025-12-20T00:00:00,True,,257.14,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.54,,257.14,,,,,,Purchase; 2 Degrees,PrintAndEmail,257.14,,0.0,,Closed,2025-12-19T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/63edd2fe-3ad4-46fd-80e3-5f91a499144c,-2153272576720240640,7691,Transaction,,,,,,,257.14,,659489e7-22ed-4b00-a1ed-6f6e71411998,"Telephone, Tolls & Internet              ",464,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/659489e7-22ed-4b00-a1ed-6f6e71411998,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,5758143494174539776
bills,d7a96010-619c-440a-b539-9ba312445e62,00001071,2025-07-03T00:00:00,W15932-1,a28e5e52-ceaf-4754-9e11-158a5435f335,Pickett Automotive,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/a28e5e52-ceaf-4754-9e11-158a5435f335,"25D Northway Street
Hamilton 3200
New Zealand",NumberOfDaysAfterEOM,1,20,0.0,0.0,2025-08-01T00:00:00,0.0,,2025-08-20T00:00:00,True,,258.01,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.65,,258.01,,,,,,Purchase; Pickett Automotive,PrintAndEmail,258.01,,0.0,,Closed,2025-08-21T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/d7a96010-619c-440a-b539-9ba312445e62,-8960184137537290240,6383,Transaction,,,,,,,258.01,,66103e0a-dec8-45ea-888a-21a2c1b2de77,Motor Vehicle Expenses                   ,410,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/66103e0a-dec8-45ea-888a-21a2c1b2de77,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-1831267402386505728
bills,8a8e0eab-c3ce-4852-bcd6-664901ba205c,00000243,2024-01-31T00:00:00,70594,15e5dcf7-d21b-4904-8c98-c8fc121896c8,Barraclough & Associates,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/15e5dcf7-d21b-4904-8c98-c8fc121896c8,"Level 1, 53 King Street, Frankton
Hamilton Waikato 3240
New Zealand",DayOfMonthAfterEOM,1,20,0.0,0.0,2024-02-01T00:00:00,0.0,,2024-02-20T00:00:00,True,,258.75,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.75,,258.75,,,,,,Purchase; Barraclough & Associates,PrintAndEmail,258.75,,0.0,,Closed,2024-02-29T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/8a8e0eab-c3ce-4852-bcd6-664901ba205c,3817647308149882880,1729,Transaction,,,,,,,258.75,,17ad1656-6d57-48bf-a0d8-f26d8425a9ee,Accountancy Fees                         ,287,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/17ad1656-6d57-48bf-a0d8-f26d8425a9ee,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-7577304174027603968
bills,d7704fed-9f54-4300-9408-906826361da9,00000609,2024-11-03T00:00:00,IN-280259,93641f47-3f0a-4f11-89bb-b8b6cde7020d,Safety n Action,SUO000202,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/93641f47-3f0a-4f11-89bb-b8b6cde7020d,"PO Box 35-936
Browns Bay
Auckland",NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-12-01T00:00:00,0.0,,2024-12-20T00:00:00,True,,258.75,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.75,,258.75,,,,,,Purchase; Safety n Action,PrintAndEmail,258.75,,0.0,,Closed,2024-12-23T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/d7704fed-9f54-4300-9408-906826361da9,-5322403737552027648,3990,Transaction,,,,,,,258.75,,100b188f-2c7f-43fa-b7c4-7c6bb798c107,Staff Training                           ,458,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/100b188f-2c7f-43fa-b7c4-7c6bb798c107,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-7998386341140234240
bills,1994a308-12de-4e29-bac7-19d32bd3ec01,00000337,2024-04-30T00:00:00,INV-46065,195b4455-3ce4-452a-94ae-5ab584d8044c,CT Business Solutions,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/195b4455-3ce4-452a-94ae-5ab584d8044c,,DayOfMonthAfterEOM,1,20,0.0,0.0,2024-05-01T00:00:00,0.0,,2024-05-20T00:00:00,True,,259.67,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.87,,259.67,,,,,,Purchase; CT Business Solutions,PrintAndEmail,259.67,,0.0,,Closed,2024-05-21T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/1994a308-12de-4e29-bac7-19d32bd3ec01,6988464020307050496,2268,Transaction,,,,,,,259.67,,32a83511-e817-4a8b-8562-41eb6a1705ac,Computer Expenses                        ,313,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/32a83511-e817-4a8b-8562-41eb6a1705ac,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-3774576139155013632
bills,9406c1fb-b7d3-4efe-95e8-ac387c4e0ddd,00000398,2024-06-30T00:00:00,INV-46511,195b4455-3ce4-452a-94ae-5ab584d8044c,CT Business Solutions,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/195b4455-3ce4-452a-94ae-5ab584d8044c,,InAGivenNumberOfDays,1,20,0.0,0.0,2024-07-01T00:00:00,0.0,,2024-07-20T00:00:00,True,,259.67,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.87,,259.67,,,,,,Purchase; CT Business Solutions,PrintAndEmail,259.67,,0.0,,Closed,2024-07-23T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/9406c1fb-b7d3-4efe-95e8-ac387c4e0ddd,5080909202650562560,2752,Transaction,,,,,,,259.67,,32a83511-e817-4a8b-8562-41eb6a1705ac,Computer Expenses                        ,313,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/32a83511-e817-4a8b-8562-41eb6a1705ac,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-5523942019900112896
bills,75bc6ec9-bf97-49cb-9a90-0e798e04bd32,00000440,2024-07-31T00:00:00,INV-46656,195b4455-3ce4-452a-94ae-5ab584d8044c,CT Business Solutions,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/195b4455-3ce4-452a-94ae-5ab584d8044c,,NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-08-01T00:00:00,0.0,,2024-08-20T00:00:00,True,,259.67,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.87,,259.67,,,,,,Purchase; CT Business Solutions,PrintAndEmail,259.67,,0.0,,Closed,2024-08-30T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/75bc6ec9-bf97-49cb-9a90-0e798e04bd32,8633686358692462592,2970,Transaction,,,,,,,259.67,,32a83511-e817-4a8b-8562-41eb6a1705ac,Computer Expenses                        ,313,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/32a83511-e817-4a8b-8562-41eb6a1705ac,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,-7381958341167153152
bills,9a31089b-71e4-46f3-8647-33628070e095,00000478,2024-08-31T00:00:00,INV-46878,195b4455-3ce4-452a-94ae-5ab584d8044c,CT Business Solutions,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/195b4455-3ce4-452a-94ae-5ab584d8044c,,InAGivenNumberOfDays,1,20,0.0,0.0,2024-09-01T00:00:00,0.0,,2024-09-20T00:00:00,True,,259.67,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.87,,259.67,,,,,,Purchase; CT Business Solutions,PrintAndEmail,259.67,,0.0,,Closed,2024-09-23T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/9a31089b-71e4-46f3-8647-33628070e095,-4158505808365092864,3230,Transaction,,,,,,,259.67,,32a83511-e817-4a8b-8562-41eb6a1705ac,Computer Expenses                        ,313,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/32a83511-e817-4a8b-8562-41eb6a1705ac,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,6772292337704894464
bills,3bc67a80-d77e-4b1b-89f7-0706e09477db,00000517,2024-09-30T00:00:00,INV-47049,195b4455-3ce4-452a-94ae-5ab584d8044c,CT Business Solutions,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Supplier/195b4455-3ce4-452a-94ae-5ab584d8044c,,NumberOfDaysAfterEOM,1,20,0.0,0.0,2024-10-01T00:00:00,0.0,,2024-10-20T00:00:00,True,,259.67,,0.0,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,33.87,,259.67,,,,,,Purchase; CT Business Solutions,PrintAndEmail,259.67,,0.0,,Closed,2024-10-22T00:00:00,,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Purchase/Bill/Service/3bc67a80-d77e-4b1b-89f7-0706e09477db,6539232156500099072,3475,Transaction,,,,,,,259.67,,32a83511-e817-4a8b-8562-41eb6a1705ac,Computer Expenses                        ,313,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/32a83511-e817-4a8b-8562-41eb6a1705ac,,3b04eb39-650f-4f27-8f34-c6555088e540,S15,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/TaxCode/3b04eb39-650f-4f27-8f34-c6555088e540,9104032144287596544
