_DataType,UID,DepositTo,Account.UID,Account.Name,Account.DisplayID,Account.URI,Customer.UID,Customer.Name,Customer.DisplayID,Customer.URI,ReceiptNumber,Date,AmountReceived,AmountReceivedForeign,PaymentMethod,Memo,Invoices,TransactionUID,ForeignCurrency,CurrencyExchangeRate,URI,RowVersion
invoice_payments,bbf46d06-92d3-48e4-a4d3-f57dc177f748,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,f4ac4cc7-069d-4e90-9b0a-22c271ba47b6,GEA New Zealand Limited,CUS001056,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/f4ac4cc7-069d-4e90-9b0a-22c271ba47b6,CR000372,2025-11-25T00:00:00,1462.8,,,Payment; GEA NEW ZEAL AND LTD. FROM GEA NEW ZEALAND,"[{'RowID': 7624, 'Number': '1631', 'UID': '1426db9b-7271-4d94-95da-2182dd9fdea2', 'AmountApplied': 1462.8, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/1426db9b-7271-4d94-95da-2182dd9fdea2'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/bbf46d06-92d3-48e4-a4d3-f57dc177f748,-2676535657936977920
invoice_payments,ee3949f7-7c61-457b-aa4e-6a1a08df8e03,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ff821ada-ee57-40b4-8ea0-1e7dfceec557,DKJ Welding Services,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ff821ada-ee57-40b4-8ea0-1e7dfceec557,CR000084,2023-11-29T00:00:00,1504.78,,,Payment for 1119,"[{'RowID': 1334, 'Number': '1119', 'UID': 'e68309cc-295f-4ff6-b3d3-fc3d5b28d31a', 'AmountApplied': 1504.78, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/e68309cc-295f-4ff6-b3d3-fc3d5b28d31a'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/ee3949f7-7c61-457b-aa4e-6a1a08df8e03,-4323732719205875712
invoice_payments,a6160cba-39d6-4bf1-ae57-591007c39628,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,7a6f923d-cd68-477d-9b6e-85d7ba06ccf7,Hendl and Murray Engineering,CUS001060,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/7a6f923d-cd68-477d-9b6e-85d7ba06ccf7,CR000180,2024-09-02T00:00:00,1527.2,,,Payment; HENDL&MURRAY 1296 FROM HENDL & MURRAY E,"[{'RowID': 3102, 'Number': '1296', 'UID': '2185f2dd-162e-4040-9ac4-4af41fff91f3', 'AmountApplied': 1527.2, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/2185f2dd-162e-4040-9ac4-4af41fff91f3'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/a6160cba-39d6-4bf1-ae57-591007c39628,1152927002164985856
invoice_payments,e1f4f4e7-983c-44be-b1fc-2f13eda4f821,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,43160295-1d26-41dd-a159-41f715213128,AFFCO Horotiu,CUS001005,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/43160295-1d26-41dd-a159-41f715213128,CR000256,2025-01-17T00:00:00,1530.36,,,Payment for 1414,"[{'RowID': 4428, 'Number': '1414', 'UID': '9503068e-ea9b-4d85-a62d-0eb88879d030', 'AmountApplied': 1530.36, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/9503068e-ea9b-4d85-a62d-0eb88879d030'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/e1f4f4e7-983c-44be-b1fc-2f13eda4f821,-6172458167218208768
invoice_payments,79271bd9-90f8-4838-88e6-79400f9bde70,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,a8977211-c4fa-4cf7-965c-e356dd11a306,Dairy Goat Co-operative (NZ) Ltd,CUS001036,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/a8977211-c4fa-4cf7-965c-e356dd11a306,CR000271,2025-03-20T00:00:00,1532.15,,,Payment; APP069112 DGC FROM Dairy Goat Co-operat,"[{'RowID': 4884, 'Number': '1452', 'UID': '3496624f-b5b5-4a39-a2a7-8d5a1bd7c3c0', 'AmountApplied': 1532.15, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/3496624f-b5b5-4a39-a2a7-8d5a1bd7c3c0'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/79271bd9-90f8-4838-88e6-79400f9bde70,-412634619276427264
invoice_payments,6600f39d-1b81-4fff-8e08-303900a842c2,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,6cef5bdc-7cce-4013-9b2f-3210cde6662a,Tira (NDA Engineering),CUS001103,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/6cef5bdc-7cce-4013-9b2f-3210cde6662a,CR000352,2025-10-31T00:00:00,1554.34,,,Payment for 1598,"[{'RowID': 7311, 'Number': '1598', 'UID': 'e879384d-d9b5-44c1-8672-04000ba790da', 'AmountApplied': 1554.34, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/e879384d-d9b5-44c1-8672-04000ba790da'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/6600f39d-1b81-4fff-8e08-303900a842c2,-680878073058426880
invoice_payments,1fd9c95c-8790-4439-8824-1423d73db7bd,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,24f829a2-5b9d-466b-8aa4-006f69b53fb8,DFI Engineering,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/24f829a2-5b9d-466b-8aa4-006f69b53fb8,CR000197,2024-09-23T00:00:00,1572.34,,,Payment; DFI Engineer FROM DFI ENGINEERING LIMI,"[{'RowID': 3317, 'Number': '1319', 'UID': 'a4ee924e-a509-44dd-9d7b-9dc2b5010693', 'AmountApplied': 1572.34, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/a4ee924e-a509-44dd-9d7b-9dc2b5010693'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/1fd9c95c-8790-4439-8824-1423d73db7bd,-8572033443188178944
invoice_payments,a57289e4-9e43-4221-ae46-b145fd07a8c4,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ff821ada-ee57-40b4-8ea0-1e7dfceec557,DKJ Welding Services,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ff821ada-ee57-40b4-8ea0-1e7dfceec557,CR000243,2024-12-27T00:00:00,1596.43,,,Payment for 1393,"[{'RowID': 4193, 'Number': '1393', 'UID': 'b46b615c-4b38-4fa5-8c41-8a161aaa14eb', 'AmountApplied': 1596.43, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/b46b615c-4b38-4fa5-8c41-8a161aaa14eb'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/a57289e4-9e43-4221-ae46-b145fd07a8c4,-3735447818857349120
invoice_payments,5e5e818d-e76a-466c-8933-a79ca02a5b11,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,225e6beb-87e3-48a8-82e9-cd2ada59a838,Fonterra Waitoa,CUS001053,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/225e6beb-87e3-48a8-82e9-cd2ada59a838,CR000059,2023-09-20T00:00:00,1647.95,,,Payment for 1068,"[{'RowID': 947, 'Number': '1068', 'UID': '04308aff-f85a-4a5c-baaa-5125daa2fcc3', 'AmountApplied': 1647.95, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/04308aff-f85a-4a5c-baaa-5125daa2fcc3'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/5e5e818d-e76a-466c-8933-a79ca02a5b11,-5981057382078218240
invoice_payments,f2b0c462-2ba1-43b2-8d45-104542930daa,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,38a92867-c50b-4b1b-ac41-f7e0a532e405,PFS Engineering Ltd,CUS001087,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/38a92867-c50b-4b1b-ac41-f7e0a532e405,CR000318,2025-08-01T00:00:00,1650.25,,,Payment; PFS ENGINEER FROM PFS ENGINEERING,"[{'RowID': 6189, 'Number': '1536', 'UID': '9cb1e125-8d63-4664-b06d-58d2ae9037f8', 'AmountApplied': 1650.25, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/9cb1e125-8d63-4664-b06d-58d2ae9037f8'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/f2b0c462-2ba1-43b2-8d45-104542930daa,-6311504606690017280
invoice_payments,a2bf5b8c-3d10-4509-8aad-e2af061cc573,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,a8977211-c4fa-4cf7-965c-e356dd11a306,Dairy Goat Co-operative (NZ) Ltd,CUS001036,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/a8977211-c4fa-4cf7-965c-e356dd11a306,CR000308,2025-06-23T00:00:00,1657.84,,,Payment for 1501,"[{'RowID': 6037, 'Number': '1501', 'UID': '77dd8b29-1163-4224-b7b1-71484317e52c', 'AmountApplied': 1657.84, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/77dd8b29-1163-4224-b7b1-71484317e52c'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/a2bf5b8c-3d10-4509-8aad-e2af061cc573,-1854348350476779520
invoice_payments,e7a8ecab-6132-410b-8300-ccebf6e77a6a,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,a85e0c70-d369-4928-9db4-b1fb34586a89,Advance Boiler Services,CUS001004,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/a85e0c70-d369-4928-9db4-b1fb34586a89,CR000337,2025-09-30T00:00:00,1667.5,,,Payment; ADV BOILERS ADVBOI 1054 FROM ADVANCE BOILER,"[{'RowID': 6890, 'Number': '1573', 'UID': '8cc29dd4-b218-4caf-a9bf-7521ebaefcdc', 'AmountApplied': 1667.5, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/8cc29dd4-b218-4caf-a9bf-7521ebaefcdc'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/e7a8ecab-6132-410b-8300-ccebf6e77a6a,-2371135308205916160
invoice_payments,3b276711-ace2-4ed9-8395-66a4b155f39d,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ff821ada-ee57-40b4-8ea0-1e7dfceec557,DKJ Welding Services,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ff821ada-ee57-40b4-8ea0-1e7dfceec557,CR000328,2025-08-27T00:00:00,1712.01,,,Payment for 1547,"[{'RowID': 6669, 'Number': '1547', 'UID': 'bb047a28-1208-448d-80a5-c67bdfe707a2', 'AmountApplied': 1712.01, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/bb047a28-1208-448d-80a5-c67bdfe707a2'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/3b276711-ace2-4ed9-8395-66a4b155f39d,-7144107587800137728
invoice_payments,69fdcaa0-2551-4329-a5ad-3c8d9ee56cf1,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,aad4bc06-4cd5-4081-ac26-692f47ef28da,Page Macrae Engineering,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/aad4bc06-4cd5-4081-ac26-692f47ef28da,CR000093,2023-12-20T00:00:00,1735.93,,,Payment; FROM Page & Macrae Limite,"[{'RowID': 1460, 'Number': '1135', 'UID': '3e6100a8-3fe7-4ca8-8b32-f8c632f3ebe2', 'AmountApplied': 1735.93, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/3e6100a8-3fe7-4ca8-8b32-f8c632f3ebe2'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/69fdcaa0-2551-4329-a5ad-3c8d9ee56cf1,-3747271966902452224
invoice_payments,d62a5cf6-fa05-470c-8efa-0d03690f6c1e,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,225e6beb-87e3-48a8-82e9-cd2ada59a838,Fonterra Waitoa,CUS001053,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/225e6beb-87e3-48a8-82e9-cd2ada59a838,CR000403,2026-01-20T00:00:00,1742.25,,,Payment; 1705 2001424008 FROM FONTERRA LIMITED,"[{'RowID': 8331, 'Number': '1705', 'UID': 'b85f79f7-6225-4465-b14a-3036b38a5937', 'AmountApplied': 1742.25, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/b85f79f7-6225-4465-b14a-3036b38a5937'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/d62a5cf6-fa05-470c-8efa-0d03690f6c1e,1468465948615770112
invoice_payments,7a396868-f1c9-47e8-81c9-1a740a953f64,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,225e3ca7-7bb6-46ec-bcb4-65be90a1522a,Fonterra Co-operative Group Limited,CUS001052,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/225e3ca7-7bb6-46ec-bcb4-65be90a1522a,CR000079,2023-11-20T00:00:00,1759.44,,,Payment for 1122,"[{'RowID': 1319, 'Number': '1122', 'UID': '2fa47fbc-98f3-4312-a401-6b1c44e1d373', 'AmountApplied': 1759.44, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/2fa47fbc-98f3-4312-a401-6b1c44e1d373'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/7a396868-f1c9-47e8-81c9-1a740a953f64,-4684020689395515392
invoice_payments,c5b6bfad-6e65-40da-8070-9f81bdcfd5af,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,7215eac5-b8d8-4795-b3e7-9a641d1a2ce8,Cushman Wakefield,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/7215eac5-b8d8-4795-b3e7-9a641d1a2ce8,CR000407,2026-01-23T00:00:00,1759.5,,,Payment; 3269751 FROM CUSHMAN & WAKEFI,"[{'RowID': 8349, 'Number': '1711', 'UID': 'f1c82b10-a292-4ad5-95c0-33466e703d25', 'AmountApplied': 1759.5, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/f1c82b10-a292-4ad5-95c0-33466e703d25'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/c5b6bfad-6e65-40da-8070-9f81bdcfd5af,5432478045631938560
invoice_payments,eab4d02c-acba-4dcd-a85a-0493e17be945,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ac7f82ed-5fc1-4492-938a-710fb501c915,Industrial Welding,CUS001064,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ac7f82ed-5fc1-4492-938a-710fb501c915,CR000315,2025-07-23T00:00:00,1831.43,,,Payment; IWL2018 Inv Pay 1529 FROM Industrial W,"[{'RowID': 6169, 'Number': '1529', 'UID': '8324a1c7-58a6-430e-89b0-d92de0323685', 'AmountApplied': 1831.43, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/8324a1c7-58a6-430e-89b0-d92de0323685'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/eab4d02c-acba-4dcd-a85a-0493e17be945,-8114914782475190272
invoice_payments,8eed7dfc-8176-4072-b772-68ceef06d4a1,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ff821ada-ee57-40b4-8ea0-1e7dfceec557,DKJ Welding Services,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ff821ada-ee57-40b4-8ea0-1e7dfceec557,CR000319,2025-07-29T00:00:00,1866.11,,,Payment for 1527,"[{'RowID': 6197, 'Number': '1527', 'UID': 'a4961792-d633-45c5-b98f-85b7eeab341b', 'AmountApplied': 1866.11, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/a4961792-d633-45c5-b98f-85b7eeab341b'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/8eed7dfc-8176-4072-b772-68ceef06d4a1,-186327638489432064
invoice_payments,1a493b4e-91f2-4ab2-962b-8d0bf822d2ce,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,ff821ada-ee57-40b4-8ea0-1e7dfceec557,DKJ Welding Services,*None,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/ff821ada-ee57-40b4-8ea0-1e7dfceec557,CR000242,2024-12-27T00:00:00,1941.2,,,Payment for 1392,"[{'RowID': 4192, 'Number': '1392', 'UID': '0fb3c707-e6ab-46e2-a593-9c2506e7a7d2', 'AmountApplied': 1941.2, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/0fb3c707-e6ab-46e2-a593-9c2506e7a7d2'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/1a493b4e-91f2-4ab2-962b-8d0bf822d2ce,-5320714887691763712
invoice_payments,cad82e1b-2d05-4382-8867-57e156c35df3,Account,6c046709-a71e-44f5-b3f2-7229c2e21f54,ANZ Bank - 00 Account,600,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/GeneralLedger/Account/6c046709-a71e-44f5-b3f2-7229c2e21f54,43160295-1d26-41dd-a159-41f715213128,AFFCO Horotiu,CUS001005,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Contact/Customer/43160295-1d26-41dd-a159-41f715213128,CR000255,2025-01-17T00:00:00,1960.46,,,Payment for 1413,"[{'RowID': 4427, 'Number': '1413', 'UID': 'ddfac463-d06f-4a96-a9c1-37bc422a61e5', 'AmountApplied': 1960.46, 'AmountAppliedForeign': None, 'GainOrLoss': None, 'Type': 'Invoice', 'Uri': 'https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/Invoice/Service/ddfac463-d06f-4a96-a9c1-37bc422a61e5'}]",,,,https://arl2.api.myob.com/accountright/acbfc2d1-a9db-4df5-8e0d-e2f75a6a47a7/Sale/CustomerPayment/cad82e1b-2d05-4382-8867-57e156c35df3,-7757725236052623360
